mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_max_features,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
1.121600866317749,0.08428280963553128,0.014230012893676758,0.003110578999834362,0.05,7,sqrt,200,1.0,"{'learning_rate': 0.05, 'max_depth': 7, 'max_features': 'sqrt', 'n_estimators': 200, 'subsample': 1.0}",-950799.0719115823,-941117.9013906696,-897556.4451296927,-929824.4728106483,23156.71930531799,20
1.553309440612793,0.3385804832908306,0.018914461135864258,0.0068420875355140855,0.05,7,sqrt,300,0.6,"{'learning_rate': 0.05, 'max_depth': 7, 'max_features': 'sqrt', 'n_estimators': 300, 'subsample': 0.6}",-903484.1617890385,-883070.2014903062,-874366.1314383462,-886973.4982392302,12203.59829472656,3
1.230260690053304,0.002233249792400507,0.013766924540201822,5.9962891465304055e-05,0.05,7,sqrt,300,0.7,"{'learning_rate': 0.05, 'max_depth': 7, 'max_features': 'sqrt', 'n_estimators': 300, 'subsample': 0.7}",-897340.6238317293,-964091.6265537231,-871730.5143827111,-911054.2549227212,38933.203641120424,8
1.3840182622273762,0.01203815869833082,0.015246311823527018,0.00040350855787817645,0.05,7,sqrt,300,0.8,"{'learning_rate': 0.05, 'max_depth': 7, 'max_features': 'sqrt', 'n_estimators': 300, 'subsample': 0.8}",-892605.1533472943,-904088.8108409836,-874531.6322292554,-890408.5321391778,12166.225391642278,4
1.5673410097757976,0.017913176840981797,0.0156402587890625,0.0013227009100813317,0.05,7,sqrt,300,1.0,"{'learning_rate': 0.05, 'max_depth': 7, 'max_features': 'sqrt', 'n_estimators': 300, 'subsample': 1.0}",-920044.2839665114,-919001.3292656677,-872292.5962921138,-903779.4031747644,22268.605619810725,7
1.502428372701009,0.020643932609269423,0.017759243647257488,0.00014441441046996714,0.05,7,sqrt,400,0.6,"{'learning_rate': 0.05, 'max_depth': 7, 'max_features': 'sqrt', 'n_estimators': 400, 'subsample': 0.6}",-881894.5902712507,-877028.528444087,-860119.9225386351,-873014.3470846576,9331.640716981687,1
2.1969147523244223,0.35007861961929054,0.02364047368367513,0.009005999806060696,0.05,7,sqrt,400,0.7,"{'learning_rate': 0.05, 'max_depth': 7, 'max_features': 'sqrt', 'n_estimators': 400, 'subsample': 0.7}",-881845.2193347152,-956596.9034889003,-852950.5120209039,-897130.8782815064,43672.12797778849,6
1.821515719095866,0.04358233943268697,0.017711957295735676,0.0001435020193761261,0.05,7,sqrt,400,0.8,"{'learning_rate': 0.05, 'max_depth': 7, 'max_features': 'sqrt', 'n_estimators': 400, 'subsample': 0.8}",-877899.3757174467,-899190.6844712237,-858853.3703138838,-878647.8101675181,16476.141213919505,2
2.078916629155477,0.006652034458978224,0.01861850420633952,0.0007316514816480165,0.05,7,sqrt,400,1.0,"{'learning_rate': 0.05, 'max_depth': 7, 'max_features': 'sqrt', 'n_estimators': 400, 'subsample': 1.0}",-907026.0884901902,-911564.7074739938,-858914.67312041,-892501.823028198,23821.870130424333,5
2.383354981740316,0.22874879411777477,0.012401421864827475,0.00384975175047832,0.05,9,,100,0.6,"{'learning_rate': 0.05, 'max_depth': 9, 'max_features': None, 'n_estimators': 100, 'subsample': 0.6}",-1087292.2031095442,-1052448.381127802,-1187012.2423386928,-1108917.6088586797,57023.98218502472,227
2.880704323450724,0.3183419686133477,0.008979082107543945,8.958195410401267e-05,0.05,9,,100,0.7,"{'learning_rate': 0.05, 'max_depth': 9, 'max_features': None, 'n_estimators': 100, 'subsample': 0.7}",-1126377.6428575728,-1076845.4799781682,-1148449.6169411205,-1117224.2465922872,29940.236081726962,237
2.9198041756947837,0.044734167080930906,0.0108793576558431,0.0008481842139673988,0.05,9,,100,0.8,"{'learning_rate': 0.05, 'max_depth': 9, 'max_features': None, 'n_estimators': 100, 'subsample': 0.8}",-1138925.5762742858,-1132169.0198176715,-1227125.6305113456,-1166073.4088677678,43258.4719216963,305
4.129012028376262,0.38999049365345567,0.009712139765421549,0.00019084662236186836,0.05,9,,100,1.0,"{'learning_rate': 0.05, 'max_depth': 9, 'max_features': None, 'n_estimators': 100, 'subsample': 1.0}",-1375237.826155776,-1415432.976662265,-1531239.617183316,-1440636.806667119,66134.0279842647,499
4.558357000350952,0.08554705483972398,0.014657417933146158,7.710235513626875e-05,0.05,9,,200,0.6,"{'learning_rate': 0.05, 'max_depth': 9, 'max_features': None, 'n_estimators': 200, 'subsample': 0.6}",-1018460.4604067241,-1009520.0201490634,-1123819.5938551947,-1050600.0248036608,51902.54866619084,156
5.7144317626953125,0.4275422796244655,0.014038006464640299,0.00010325576861108961,0.05,9,,200,0.7,"{'learning_rate': 0.05, 'max_depth': 9, 'max_features': None, 'n_estimators': 200, 'subsample': 0.7}",-1072937.2559474069,-1039379.343078997,-1098041.616924548,-1070119.405316984,24031.518259903838,181
6.370220979054769,0.3722631118451044,0.01460703214009603,7.457950973148287e-05,0.05,9,,200,0.8,"{'learning_rate': 0.05, 'max_depth': 9, 'max_features': None, 'n_estimators': 200, 'subsample': 0.8}",-1102611.2280448484,-1099045.4513967854,-1186642.3345660763,-1129433.0046692367,40479.28903534114,258
7.784175395965576,0.36742210218390725,0.014445781707763672,0.00012410093561012988,0.05,9,,200,1.0,"{'learning_rate': 0.05, 'max_depth': 9, 'max_features': None, 'n_estimators': 200, 'subsample': 1.0}",-1352398.7329314759,-1393611.375160144,-1505581.3366526237,-1417197.148248081,64722.1962946989,493
7.071358919143677,0.31068108553454526,0.023095210393269856,0.006650403702271065,0.05,9,,300,0.6,"{'learning_rate': 0.05, 'max_depth': 9, 'max_features': None, 'n_estimators': 300, 'subsample': 0.6}",-1002099.4483943603,-999665.4212308421,-1109905.768812539,-1037223.5461459138,51403.69792715213,145
8.13574481010437,0.26945221737676905,0.022420883178710938,0.005053225785284342,0.05,9,,300,0.7,"{'learning_rate': 0.05, 'max_depth': 9, 'max_features': None, 'n_estimators': 300, 'subsample': 0.7}",-1062591.492061582,-1032915.4732456628,-1086274.0630263577,-1060593.6761112008,21829.310987367695,171
9.523915449778238,0.09918253035921326,0.019534826278686523,0.0005406485316690022,0.05,9,,300,0.8,"{'learning_rate': 0.05, 'max_depth': 9, 'max_features': None, 'n_estimators': 300, 'subsample': 0.8}",-1094306.581450066,-1093771.7337788905,-1178455.7745494042,-1122178.0299261203,39794.97389051799,248
11.555641174316406,0.14781236006310863,0.018375635147094727,0.00020989755699157795,0.05,9,,300,1.0,"{'learning_rate': 0.05, 'max_depth': 9, 'max_features': None, 'n_estimators': 300, 'subsample': 1.0}",-1348148.8842136695,-1389539.4750583388,-1498692.6892992551,-1412127.016190421,63500.69329388899,492
9.52958615620931,0.3038591179002717,0.023885091145833332,0.0009823104771130508,0.05,9,,400,0.6,"{'learning_rate': 0.05, 'max_depth': 9, 'max_features': None, 'n_estimators': 400, 'subsample': 0.6}",-996089.2150432641,-996448.2222200321,-1103434.0888505387,-1031990.5087046117,50518.45259961203,137
10.927968899408976,0.3469082499792693,0.03607877095540365,0.012647218559762754,0.05,9,,400,0.7,"{'learning_rate': 0.05, 'max_depth': 9, 'max_features': None, 'n_estimators': 400, 'subsample': 0.7}",-1059255.3558432152,-1030996.7567032954,-1082483.1215591521,-1057578.4113685542,21052.64114224028,163
12.662596066792807,0.28088025992263693,0.030003070831298828,0.007959890663961227,0.05,9,,400,0.8,"{'learning_rate': 0.05, 'max_depth': 9, 'max_features': None, 'n_estimators': 400, 'subsample': 0.8}",-1092709.8591897998,-1092258.0801529016,-1175665.4871802002,-1120211.1421743005,39212.577158351945,245
15.419048150380453,0.06476590169708359,0.033657232920328774,0.0142926132522413,0.05,9,,400,1.0,"{'learning_rate': 0.05, 'max_depth': 9, 'max_features': None, 'n_estimators': 400, 'subsample': 1.0}",-1346610.390862798,-1388557.1989381642,-1497199.5794476424,-1410789.0564162016,63455.85102968982,491
0.45648566881815594,0.018297297961079144,0.009347915649414062,0.0003304296293843447,0.05,9,sqrt,100,0.6,"{'learning_rate': 0.05, 'max_depth': 9, 'max_features': 'sqrt', 'n_estimators': 100, 'subsample': 0.6}",-1011962.2656830978,-1055560.8413574572,-991779.1837272778,-1019767.4302559443,26617.230109088734,120
0.5007685820261637,0.014808406640656612,0.009020566940307617,0.00024283147836526544,0.05,9,sqrt,100,0.7,"{'learning_rate': 0.05, 'max_depth': 9, 'max_features': 'sqrt', 'n_estimators': 100, 'subsample': 0.7}",-1004260.4200348657,-1009629.1369926239,-1024338.3939454417,-1012742.6503243105,8487.31339660887,110
0.5615911483764648,0.01247647969503121,0.009562969207763672,0.0002194125479483981,0.05,9,sqrt,100,0.8,"{'learning_rate': 0.05, 'max_depth': 9, 'max_features': 'sqrt', 'n_estimators': 100, 'subsample': 0.8}",-1008220.7253181275,-968192.0344654052,-1010026.670868662,-995479.8102173982,19309.451726225838,90
0.7220994631449381,0.07817492505352572,0.01252420743306478,0.004286097196318262,0.05,9,sqrt,100,1.0,"{'learning_rate': 0.05, 'max_depth': 9, 'max_features': 'sqrt', 'n_estimators': 100, 'subsample': 1.0}",-1001936.7413148942,-1002172.7140920893,-995544.7594800678,-999884.7382956836,3070.340141622856,95
1.0816433429718018,0.23838934000738543,0.014335155487060547,0.00016533533426490277,0.05,9,sqrt,200,0.6,"{'learning_rate': 0.05, 'max_depth': 9, 'max_features': 'sqrt', 'n_estimators': 200, 'subsample': 0.6}",-933184.8397720606,-1004497.3096296159,-919577.8445696742,-952419.9979904502,37240.85901516884,41
1.0355523427327473,0.0064447624902575955,0.01468364397684733,0.00042984660706541525,0.05,9,sqrt,200,0.7,"{'learning_rate': 0.05, 'max_depth': 9, 'max_features': 'sqrt', 'n_estimators': 200, 'subsample': 0.7}",-937570.6159070211,-961700.5202353582,-961250.2358729689,-953507.124005116,11270.312233836223,43
1.1304550170898438,0.01060730128037308,0.014405171076456705,0.00048181204936938296,0.05,9,sqrt,200,0.8,"{'learning_rate': 0.05, 'max_depth': 9, 'max_features': 'sqrt', 'n_estimators': 200, 'subsample': 0.8}",-952238.2950359992,-923194.8647925169,-954575.9744839726,-943336.378104163,14274.1399078375,31
1.285470724105835,0.006384752687460706,0.015275716781616211,0.0006120667287176015,0.05,9,sqrt,200,1.0,"{'learning_rate': 0.05, 'max_depth': 9, 'max_features': 'sqrt', 'n_estimators': 200, 'subsample': 1.0}",-963161.9136168102,-968979.4081393793,-959193.416609216,-963778.2461218019,4018.8146573037393,55
1.3153260548909504,0.024037409387829455,0.025214513142903645,0.00947968858589833,0.05,9,sqrt,300,0.6,"{'learning_rate': 0.05, 'max_depth': 9, 'max_features': 'sqrt', 'n_estimators': 300, 'subsample': 0.6}",-912618.953083709,-994355.7421047011,-899268.7074557234,-935414.4675480445,42032.62740105808,26
1.999842643737793,0.32893456028351264,0.026375214258829754,0.007561693979367366,0.05,9,sqrt,300,0.7,"{'learning_rate': 0.05, 'max_depth': 9, 'max_features': 'sqrt', 'n_estimators': 300, 'subsample': 0.7}",-923661.6133779235,-949776.2837234506,-946398.6320588579,-939945.5097200774,11596.726341324094,29
1.674165407816569,0.006706457010311647,0.020989259084065754,0.0015906257982637733,0.05,9,sqrt,300,0.8,"{'learning_rate': 0.05, 'max_depth': 9, 'max_features': 'sqrt', 'n_estimators': 300, 'subsample': 0.8}",-941395.3823049435,-915338.6743015884,-943028.0613251952,-933254.0393105758,12685.599125247683,23
1.9364563624064128,0.04508120653760302,0.02022544542948405,0.000738054029293219,0.05,9,sqrt,300,1.0,"{'learning_rate': 0.05, 'max_depth': 9, 'max_features': 'sqrt', 'n_estimators': 300, 'subsample': 1.0}",-956194.9112278423,-962194.7005424781,-952744.4450837091,-957044.6856180099,3904.563095032694,50
1.779265324274699,0.013055527881254848,0.023920615514119465,0.00018362155648839816,0.05,9,sqrt,400,0.6,"{'learning_rate': 0.05, 'max_depth': 9, 'max_features': 'sqrt', 'n_estimators': 400, 'subsample': 0.6}",-904916.6378782935,-991622.2978384825,-891620.8246511759,-929386.5867893174,44340.78227913884,19
2.5516041914621987,0.3249243457546741,0.024535497029622395,0.00019982846496138595,0.05,9,sqrt,400,0.7,"{'learning_rate': 0.05, 'max_depth': 9, 'max_features': 'sqrt', 'n_estimators': 400, 'subsample': 0.7}",-918070.1951834902,-945893.9588453426,-941200.1882501683,-935054.780759667,12161.824999998626,24
2.1420695781707764,0.03406107644012324,0.024864355723063152,0.0004470869175277286,0.05,9,sqrt,400,0.8,"{'learning_rate': 0.05, 'max_depth': 9, 'max_features': 'sqrt', 'n_estimators': 400, 'subsample': 0.8}",-937484.6099699658,-912827.8970181227,-939333.6599608193,-929882.055649636,12082.714690520535,21
2.5159178574879966,0.026116119786255172,0.030292669932047527,0.00785777563685395,0.05,9,sqrt,400,1.0,"{'learning_rate': 0.05, 'max_depth': 9, 'max_features': 'sqrt', 'n_estimators': 400, 'subsample': 1.0}",-954320.6412603833,-960640.412491196,-951191.0142998387,-955384.0226838059,3930.2982570000813,47
0.9016102949778239,0.026229594454356336,0.004871368408203125,0.0008381057292147309,0.1,3,,100,0.6,"{'learning_rate': 0.1, 'max_depth': 3, 'max_features': None, 'n_estimators': 100, 'subsample': 0.6}",-1387699.5099590083,-1283713.0483813533,-1456042.0735661548,-1375818.2106355054,70852.88601742341,478
1.46273406346639,0.0872519358693156,0.006718158721923828,0.0034490185310409468,0.1,3,,100,0.7,"{'learning_rate': 0.1, 'max_depth': 3, 'max_features': None, 'n_estimators': 100, 'subsample': 0.7}",-1366015.455031076,-1242339.0326874892,-1428711.1097244308,-1345688.5324809987,77431.80057329401,458
1.1802693208058674,0.04296096403861017,0.0042756398518880205,9.519050664015502e-05,0.1,3,,100,0.8,"{'learning_rate': 0.1, 'max_depth': 3, 'max_features': None, 'n_estimators': 100, 'subsample': 0.8}",-1355627.1678509288,-1298597.934604075,-1508051.175833942,-1387425.4260963153,88415.73007108488,483
1.3080348173777263,0.015587057778181217,0.004143555959065755,0.00010149060692669967,0.1,3,,100,1.0,"{'learning_rate': 0.1, 'max_depth': 3, 'max_features': None, 'n_estimators': 100, 'subsample': 1.0}",-1433775.8136761514,-1271735.054311282,-1444751.4429911552,-1383420.7703261962,79100.73948680102,482
1.7342619895935059,0.03975196420037834,0.0056307315826416016,0.00034123671106894447,0.1,3,,200,0.6,"{'learning_rate': 0.1, 'max_depth': 3, 'max_features': None, 'n_estimators': 200, 'subsample': 0.6}",-1221465.9692858579,-1121848.9894184428,-1380048.648548161,-1241121.2024174873,106321.87650642011,397
2.0765527884165444,0.03673139699489789,0.006521701812744141,0.0006222999866301336,0.1,3,,200,0.7,"{'learning_rate': 0.1, 'max_depth': 3, 'max_features': None, 'n_estimators': 200, 'subsample': 0.7}",-1228481.8458769894,-1100055.8751443552,-1326475.964674774,-1218337.8952320397,92713.497890926,370
2.8303306102752686,0.3618168785534603,0.00745383898417155,0.0017434633552614698,0.1,3,,200,0.8,"{'learning_rate': 0.1, 'max_depth': 3, 'max_features': None, 'n_estimators': 200, 'subsample': 0.8}",-1189410.5535073862,-1150043.9949013083,-1408444.6458745466,-1249299.731427747,113674.26953018231,411
2.9376803239186606,0.35858355905221684,0.005477348963419597,0.0001430964839584188,0.1,3,,200,1.0,"{'learning_rate': 0.1, 'max_depth': 3, 'max_features': None, 'n_estimators': 200, 'subsample': 1.0}",-1236946.2618628512,-1134888.2178030699,-1290622.5148329148,-1220818.9981662787,64592.87521906775,372
3.2356056372324624,0.39011864007837777,0.0072316328684488935,3.851589648038393e-05,0.1,3,,300,0.6,"{'learning_rate': 0.1, 'max_depth': 3, 'max_features': None, 'n_estimators': 300, 'subsample': 0.6}",-1164375.0355591753,-1081798.953604357,-1290883.260572216,-1179019.0832452495,85984.09912897258,314
3.2584351698557534,0.3783296709474189,0.006957292556762695,7.708285660440403e-05,0.1,3,,300,0.7,"{'learning_rate': 0.1, 'max_depth': 3, 'max_features': None, 'n_estimators': 300, 'subsample': 0.7}",-1150860.7834050227,-1056084.9902313005,-1288806.9830803534,-1165250.918905559,95551.69103231157,303
3.461731513341268,0.01049082523755208,0.00696261723836263,0.00041401335727536204,0.1,3,,300,0.8,"{'learning_rate': 0.1, 'max_depth': 3, 'max_features': None, 'n_estimators': 300, 'subsample': 0.8}",-1130067.693908413,-1108377.6473903162,-1309730.7980047867,-1182725.3797678386,90241.88504844772,316
4.490143219629924,0.3544370682983101,0.006784756978352864,0.00013998105952393294,0.1,3,,300,1.0,"{'learning_rate': 0.1, 'max_depth': 3, 'max_features': None, 'n_estimators': 300, 'subsample': 1.0}",-1170296.5558304049,-1099812.8767061043,-1206222.366018491,-1158777.2661849998,44198.53224849433,301
3.639761288960775,0.008411034427309757,0.008526086807250977,0.0004707569058475012,0.1,3,,400,0.6,"{'learning_rate': 0.1, 'max_depth': 3, 'max_features': None, 'n_estimators': 400, 'subsample': 0.6}",-1120548.9497222207,-1062515.8858430225,-1265503.4545068007,-1149522.7633573478,85364.31598519505,287
4.528223991394043,0.3184904434944039,0.008078177769978842,5.2675700133266066e-05,0.1,3,,400,0.7,"{'learning_rate': 0.1, 'max_depth': 3, 'max_features': None, 'n_estimators': 400, 'subsample': 0.7}",-1120819.3899686246,-1045159.1090830119,-1272117.1754217732,-1146031.8914911365,94354.80430737448,280
4.837035497029622,0.4692486625931646,0.008385737737019857,0.0005811121257330646,0.1,3,,400,0.8,"{'learning_rate': 0.1, 'max_depth': 3, 'max_features': None, 'n_estimators': 400, 'subsample': 0.8}",-1113023.0036537994,-1081366.2528326255,-1280636.5289113575,-1158341.9284659277,87435.7457097077,300
5.518350601196289,0.2440767381570365,0.008540948232014975,0.00023850664525629204,0.1,3,,400,1.0,"{'learning_rate': 0.1, 'max_depth': 3, 'max_features': None, 'n_estimators': 400, 'subsample': 1.0}",-1132753.6299601928,-1076554.7746322271,-1166872.450890537,-1125393.618494319,37237.507862893275,253
0.20637035369873047,0.013576218256378145,0.003950198491414388,0.000108700106025495,0.1,3,sqrt,100,0.6,"{'learning_rate': 0.1, 'max_depth': 3, 'max_features': 'sqrt', 'n_estimators': 100, 'subsample': 0.6}",-1483714.5388916442,-1368099.9736356654,-1350674.1331525182,-1400829.5485599425,59038.72286248931,485
0.23856457074483237,0.01797205951030475,0.00424806276957194,4.718613623762952e-05,0.1,3,sqrt,100,0.7,"{'learning_rate': 0.1, 'max_depth': 3, 'max_features': 'sqrt', 'n_estimators': 100, 'subsample': 0.7}",-1452704.5487477921,-1325540.8061131162,-1347233.1561477287,-1375159.5036695458,55543.166544268344,477
0.25597604115804035,0.006183834045690506,0.004346052805582683,5.303918867855798e-05,0.1,3,sqrt,100,0.8,"{'learning_rate': 0.1, 'max_depth': 3, 'max_features': 'sqrt', 'n_estimators': 100, 'subsample': 0.8}",-1438254.46348498,-1358239.2643393516,-1381004.9930345977,-1392499.573619643,33662.06629326467,484
0.27379043896993,0.02281970299537114,0.004316091537475586,6.965659011982175e-05,0.1,3,sqrt,100,1.0,"{'learning_rate': 0.1, 'max_depth': 3, 'max_features': 'sqrt', 'n_estimators': 100, 'subsample': 1.0}",-1473945.0607227234,-1324552.4964348457,-1344012.1674351678,-1380836.5748642457,66315.21847964189,479
0.43046339352925617,0.009176304806664608,0.005906105041503906,0.0001578108886196063,0.1,3,sqrt,200,0.6,"{'learning_rate': 0.1, 'max_depth': 3, 'max_features': 'sqrt', 'n_estimators': 200, 'subsample': 0.6}",-1291764.7393183496,-1195122.847134627,-1244058.4250345419,-1243648.6704958396,39454.951149372544,403
0.6605148315429688,0.09151562968760113,0.007071177164713542,0.0011781441052575962,0.1,3,sqrt,200,0.7,"{'learning_rate': 0.1, 'max_depth': 3, 'max_features': 'sqrt', 'n_estimators': 200, 'subsample': 0.7}",-1267009.806341639,-1183312.3833626702,-1256892.4458328504,-1235738.21184572,37300.052412982,388
0.8840280373891195,0.07919264366680746,0.007430871327718099,0.0018437163678029138,0.1,3,sqrt,200,0.8,"{'learning_rate': 0.1, 'max_depth': 3, 'max_features': 'sqrt', 'n_estimators': 200, 'subsample': 0.8}",-1261647.437086392,-1207544.087156213,-1263533.2159329217,-1244241.5800585088,25960.463907643,404
0.5731445153554281,0.05562701330294419,0.005826870600382487,0.00018825250124508052,0.1,3,sqrt,200,1.0,"{'learning_rate': 0.1, 'max_depth': 3, 'max_features': 'sqrt', 'n_estimators': 200, 'subsample': 1.0}",-1291428.8740295558,-1183618.308891568,-1207671.68030322,-1227572.9544081145,46208.404878273584,375
0.6556831995646158,0.02153836285483822,0.007963339487711588,0.0008514588595124363,0.1,3,sqrt,300,0.6,"{'learning_rate': 0.1, 'max_depth': 3, 'max_features': 'sqrt', 'n_estimators': 300, 'subsample': 0.6}",-1191743.9074534834,-1108213.5520259875,-1205320.3077118713,-1168425.922397114,42935.818926053485,307
0.6957551638285319,0.014208000370054964,0.007426341374715169,0.00041220434149447105,0.1,3,sqrt,300,0.7,"{'learning_rate': 0.1, 'max_depth': 3, 'max_features': 'sqrt', 'n_estimators': 300, 'subsample': 0.7}",-1207184.2974842468,-1136708.216165386,-1205012.460911177,-1182968.3248536033,32722.85093946118,319
0.7307020823160807,0.020639770531493074,0.009730895360310873,0.00309466799120218,0.1,3,sqrt,300,0.8,"{'learning_rate': 0.1, 'max_depth': 3, 'max_features': 'sqrt', 'n_estimators': 300, 'subsample': 0.8}",-1168277.7074946612,-1141672.3500776917,-1224124.5599910575,-1178024.8725211367,34359.34758246965,313
0.7968548138936361,0.009226350168268298,0.007426261901855469,0.0003490689556782295,0.1,3,sqrt,300,1.0,"{'learning_rate': 0.1, 'max_depth': 3, 'max_features': 'sqrt', 'n_estimators': 300, 'subsample': 1.0}",-1209785.3273701253,-1133903.6104961673,-1164487.700603216,-1169392.2128231695,31172.096700111317,308
0.8632446130116781,0.014635572854244024,0.009138743082682291,0.00033106983565021333,0.1,3,sqrt,400,0.6,"{'learning_rate': 0.1, 'max_depth': 3, 'max_features': 'sqrt', 'n_estimators': 400, 'subsample': 0.6}",-1134547.4711003813,-1081854.331416023,-1184054.3239070447,-1133485.375474483,41729.730821323225,263
0.94093918800354,0.015090569839139641,0.008947372436523438,0.00033460794022656897,0.1,3,sqrt,400,0.7,"{'learning_rate': 0.1, 'max_depth': 3, 'max_features': 'sqrt', 'n_estimators': 400, 'subsample': 0.7}",-1175983.6441331094,-1114547.9801911388,-1165463.6167321962,-1151998.4136854813,26827.46069253949,292
0.992103099822998,0.015866322946155833,0.009086847305297852,0.00012738530131443625,0.1,3,sqrt,400,0.8,"{'learning_rate': 0.1, 'max_depth': 3, 'max_features': 'sqrt', 'n_estimators': 400, 'subsample': 0.8}",-1134474.9068537827,-1129612.7982786847,-1202613.3097067794,-1155567.0049464155,33325.92703039465,296
1.5436644554138184,0.26644087539931677,0.01287539800008138,0.0030883685800454233,0.1,3,sqrt,400,1.0,"{'learning_rate': 0.1, 'max_depth': 3, 'max_features': 'sqrt', 'n_estimators': 400, 'subsample': 1.0}",-1170698.485057516,-1108942.2579257255,-1132684.994508658,-1137441.9124973,25435.26553103416,269
1.4438811143239338,0.10713588681396127,0.0051682790120442705,0.0001930121072076606,0.1,5,,100,0.6,"{'learning_rate': 0.1, 'max_depth': 5, 'max_features': None, 'n_estimators': 100, 'subsample': 0.6}",-1050676.1177534652,-1002646.9936320224,-1129684.0418420078,-1061002.384409165,52374.145923092,173
1.5770143667856853,0.0075581998139267964,0.005472024281819661,0.0004184052621971379,0.1,5,,100,0.7,"{'learning_rate': 0.1, 'max_depth': 5, 'max_features': None, 'n_estimators': 100, 'subsample': 0.7}",-1032332.3205881143,-988781.3848045447,-1091092.1935106944,-1037401.9663011179,41921.76344309417,147
1.7771422068277996,0.012800526186133901,0.005487839380900065,0.00014626823839162286,0.1,5,,100,0.8,"{'learning_rate': 0.1, 'max_depth': 5, 'max_features': None, 'n_estimators': 100, 'subsample': 0.8}",-1047630.5529713634,-1048771.4239911216,-1099254.1062069663,-1065218.694389817,24071.176952850154,178
2.299699306488037,0.24523094023791306,0.005072355270385742,0.00023889279887579648,0.1,5,,100,1.0,"{'learning_rate': 0.1, 'max_depth': 5, 'max_features': None, 'n_estimators': 100, 'subsample': 1.0}",-1075764.5370845604,-1057177.8705240525,-1194809.2761960968,-1109250.5612682365,60973.14336950881,228
3.0908371607462564,0.34374221959588586,0.007288614908854167,0.00014425464634071843,0.1,5,,200,0.6,"{'learning_rate': 0.1, 'max_depth': 5, 'max_features': None, 'n_estimators': 200, 'subsample': 0.6}",-958014.900940154,-934615.1899631179,-1040537.7886498987,-977722.6265177237,45432.69794410773,73
3.1891067822774253,0.028601762812467665,0.0073477427164713545,0.00022150957965801134,0.1,5,,200,0.7,"{'learning_rate': 0.1, 'max_depth': 5, 'max_features': None, 'n_estimators': 200, 'subsample': 0.7}",-929592.9219863535,-939211.5504939944,-976480.7648693819,-948428.41244991,20220.95218318024,37
4.077451070149739,0.22189363182849445,0.009900093078613281,0.0021491590113219164,0.1,5,,200,0.8,"{'learning_rate': 0.1, 'max_depth': 5, 'max_features': None, 'n_estimators': 200, 'subsample': 0.8}",-970696.2689955703,-1004826.122998429,-1045012.9091909807,-1006845.1003949934,30373.211385247614,102
4.199085156122844,0.035432689343573784,0.007512569427490234,0.0006323015346333681,0.1,5,,200,1.0,"{'learning_rate': 0.1, 'max_depth': 5, 'max_features': None, 'n_estimators': 200, 'subsample': 1.0}",-983369.1459965757,-996028.2162274008,-1091277.5295818325,-1023558.297268603,48162.80607548455,124
4.693337440490723,0.3353909029677535,0.00989548365275065,0.00047598931648331467,0.1,5,,300,0.6,"{'learning_rate': 0.1, 'max_depth': 5, 'max_features': None, 'n_estimators': 300, 'subsample': 0.6}",-944701.3695580197,-925427.3750761843,-1015801.5230895439,-961976.755907916,38864.73026141479,54
5.028414249420166,0.4184271270581381,0.009772459665934244,0.0001995541510289194,0.1,5,,300,0.7,"{'learning_rate': 0.1, 'max_depth': 5, 'max_features': None, 'n_estimators': 300, 'subsample': 0.7}",-910263.884631285,-934707.0442489582,-961066.4561438587,-935345.795008034,20744.98043658927,25
5.597034931182861,0.3917131552949128,0.009609699249267578,0.00020270487247112505,0.1,5,,300,0.8,"{'learning_rate': 0.1, 'max_depth': 5, 'max_features': None, 'n_estimators': 300, 'subsample': 0.8}",-946540.6535177445,-1002655.1089140987,-1005287.1114853588,-984827.6246390673,27094.29186646191,81
6.808776378631592,0.34592688701273006,0.00902716318766276,0.00016208925671523883,0.1,5,,300,1.0,"{'learning_rate': 0.1, 'max_depth': 5, 'max_features': None, 'n_estimators': 300, 'subsample': 1.0}",-948181.5713911528,-991769.1960043308,-1053203.8532797792,-997718.2068917543,43081.03195280214,93
6.042234659194946,0.3855612951594473,0.01356037457784017,0.0012375359787805613,0.1,5,,400,0.6,"{'learning_rate': 0.1, 'max_depth': 5, 'max_features': None, 'n_estimators': 400, 'subsample': 0.6}",-936401.0283451258,-921113.8044903917,-1007632.9556658036,-955049.2628337737,37702.416962189054,45
6.618563095728557,0.3460096925710304,0.012239217758178711,0.00022238000115613185,0.1,5,,400,0.7,"{'learning_rate': 0.1, 'max_depth': 5, 'max_features': None, 'n_estimators': 400, 'subsample': 0.7}",-897808.1065139709,-932098.8945361292,-950805.2101770296,-926904.0704090432,21945.582660325425,15
7.712945938110352,0.08377220222277439,0.011941830317179361,0.0002717359884806153,0.1,5,,400,0.8,"{'learning_rate': 0.1, 'max_depth': 5, 'max_features': None, 'n_estimators': 400, 'subsample': 0.8}",-938736.3431704687,-998393.640157803,-993377.7857393816,-976835.9230225511,27018.18137928113,71
