mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.6419973373413086,0.008449500148690604,0.027841806411743164,0.0012828222519403402,squared_error,30,sqrt,1,2,100,"{'criterion': 'squared_error', 'max_depth': 30, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",-1196216.5771066959,-1153785.6048498629,-1147519.423041733,-1165840.5349994304,21630.90704200666,19
1.2940741380055745,0.009398888407593398,0.05395817756652832,0.003950307589411813,squared_error,30,sqrt,1,2,200,"{'criterion': 'squared_error', 'max_depth': 30, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",-1178466.738218835,-1146861.2633840733,-1140359.3137912804,-1155229.1051313963,16644.50921989249,11
2.418257554372152,0.27957123126517636,0.0825032393137614,0.013381364132010402,squared_error,30,sqrt,1,2,300,"{'criterion': 'squared_error', 'max_depth': 30, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300}",-1186956.8940565912,-1139457.5525514504,-1139430.668543467,-1155281.705050503,22397.74363064331,13
2.5592383543650308,0.03837165089488107,0.0982813835144043,0.0013359717091379168,squared_error,30,sqrt,1,2,400,"{'criterion': 'squared_error', 'max_depth': 30, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 400}",-1185779.9272417475,-1139089.3359273167,-1135642.9580225216,-1153504.0737305286,22865.80299740075,5
0.5553306738535563,0.016559242168909888,0.021886110305786133,0.00013419443609015343,squared_error,30,sqrt,1,5,100,"{'criterion': 'squared_error', 'max_depth': 30, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",-1206761.571394857,-1183250.6103651065,-1172710.1724440116,-1187574.1180679917,14233.621740327622,35
1.1039605140686035,0.008757408370662962,0.041658480962117515,0.0016411077716308592,squared_error,30,sqrt,1,5,200,"{'criterion': 'squared_error', 'max_depth': 30, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",-1204760.9391907947,-1182556.648480844,-1176302.2730515273,-1187873.286907722,12211.3035811958,41
1.8698121706644695,0.22416437608872686,0.08247534434000652,0.016795439251389488,squared_error,30,sqrt,1,5,300,"{'criterion': 'squared_error', 'max_depth': 30, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 300}",-1214122.6742381728,-1187112.7594416572,-1169255.078325405,-1190163.504001745,18443.708458008718,47
2.459218740463257,0.27289369407130193,0.07901922861735027,0.000778561880287119,squared_error,30,sqrt,1,5,400,"{'criterion': 'squared_error', 'max_depth': 30, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 400}",-1219188.9497726264,-1185459.881806516,-1170506.2900451783,-1191718.3738747735,20361.35034423399,53
0.4961264133453369,0.006691250841213719,0.019328514734903973,0.0001528466203403737,squared_error,30,sqrt,1,10,100,"{'criterion': 'squared_error', 'max_depth': 30, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}",-1329956.6368539152,-1241151.2256143778,-1273915.3750884237,-1281674.4125189055,36667.44480454519,199
0.9955233732859293,0.009799878382895272,0.036336421966552734,0.0009203687821669745,squared_error,30,sqrt,1,10,200,"{'criterion': 'squared_error', 'max_depth': 30, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200}",-1330871.9423960506,-1241917.0683600658,-1251299.3308670542,-1274696.11387439,39906.55330484584,167
1.469538927078247,0.01489998096496926,0.05427384376525879,0.002044550774022651,squared_error,30,sqrt,1,10,300,"{'criterion': 'squared_error', 'max_depth': 30, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 300}",-1327659.0782044234,-1257775.3663239134,-1250042.6804890763,-1278492.3750058042,34909.14049472711,191
2.295654058456421,0.4193782115294747,0.07209070523579915,0.0032641349143834614,squared_error,30,sqrt,1,10,400,"{'criterion': 'squared_error', 'max_depth': 30, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 400}",-1312572.373798311,-1261912.1528293537,-1249980.7264182772,-1274821.751015314,27134.502936652847,171
0.7075498898824056,0.07564523493015987,0.024469375610351562,0.0015398578155646464,squared_error,30,sqrt,2,2,100,"{'criterion': 'squared_error', 'max_depth': 30, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",-1253812.096886016,-1236038.370471065,-1198817.5148922189,-1229555.9940831,22914.579273096748,123
1.072800636291504,0.021423756254987554,0.04572065671284994,0.0021176230495873537,squared_error,30,sqrt,2,2,200,"{'criterion': 'squared_error', 'max_depth': 30, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",-1242194.5373272765,-1223424.7268191285,-1197345.6847999212,-1220988.316315442,18390.341040194104,87
1.6055633227030437,0.007963909273185322,0.06049013137817383,0.0007185523304589573,squared_error,30,sqrt,2,2,300,"{'criterion': 'squared_error', 'max_depth': 30, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 300}",-1245394.4656530286,-1224047.3797043092,-1194883.1720229413,-1221441.6724600932,20703.30052154558,101
2.1634950637817383,0.0069570442871370874,0.08366672197977702,0.00529583854109122,squared_error,30,sqrt,2,2,400,"{'criterion': 'squared_error', 'max_depth': 30, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 400}",-1247552.6265175028,-1214179.6238506886,-1191507.0189066192,-1217746.4230916034,23019.109101454942,79
0.5393162568410238,0.012392834759089361,0.022106091181437176,0.0013474220085915234,squared_error,30,sqrt,2,5,100,"{'criterion': 'squared_error', 'max_depth': 30, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",-1263170.0640031996,-1260698.7217589493,-1190371.34680827,-1238080.0441901397,33750.227036551536,141
1.1513360341389973,0.1665614002654454,0.05523165067036947,0.015960550482732875,squared_error,30,sqrt,2,5,200,"{'criterion': 'squared_error', 'max_depth': 30, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",-1270694.1344201404,-1233206.923601047,-1184072.685519283,-1229324.581180157,35469.45436499551,117
1.9534453550974529,0.3265462718656867,0.06929246584574382,0.0149242163948656,squared_error,30,sqrt,2,5,300,"{'criterion': 'squared_error', 'max_depth': 30, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 300}",-1255357.6589781404,-1228933.74594077,-1178821.6998939358,-1221037.7016042823,31740.60381023649,91
2.115283409754435,0.01008536128308704,0.07889501253763835,0.0019144204323123864,squared_error,30,sqrt,2,5,400,"{'criterion': 'squared_error', 'max_depth': 30, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 400}",-1253733.0581593916,-1220016.957897606,-1176810.559921643,-1216853.5253262136,31483.044780849057,73
0.49408841133117676,0.016627942632044514,0.021222432454427082,0.0001935000775000404,squared_error,30,sqrt,2,10,100,"{'criterion': 'squared_error', 'max_depth': 30, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100}",-1347871.4729441546,-1280864.5390655263,-1271228.3963552152,-1299988.1361216323,34086.40267054426,249
0.9875446955362955,0.012204282347316544,0.037969112396240234,0.002105332372729356,squared_error,30,sqrt,2,10,200,"{'criterion': 'squared_error', 'max_depth': 30, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200}",-1327625.107656483,-1268824.2600610114,-1255469.9688401716,-1283973.1121858887,31344.39668081409,209
1.444838285446167,0.01609825043061121,0.06358822186787923,0.013187980803135466,squared_error,30,sqrt,2,10,300,"{'criterion': 'squared_error', 'max_depth': 30, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 300}",-1330563.0476489132,-1280213.983145885,-1260315.3189395478,-1290364.1165781154,29562.98083442887,229
2.48178497950236,0.29508677339054046,0.08636331558227539,0.01740286994955842,squared_error,30,sqrt,2,10,400,"{'criterion': 'squared_error', 'max_depth': 30, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 400}",-1318604.9445188944,-1278041.201708185,-1264865.06811338,-1287170.4047801532,22869.198216041787,219
0.4744243621826172,0.008977162917018762,0.020537376403808594,0.0006777277264317732,squared_error,30,sqrt,4,2,100,"{'criterion': 'squared_error', 'max_depth': 30, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100}",-1364218.1852895902,-1305735.23050891,-1281370.3528000666,-1317107.922866189,34765.35090808109,329
0.9638776779174805,0.00690279602710489,0.03846351305643717,0.001909069659044979,squared_error,30,sqrt,4,2,200,"{'criterion': 'squared_error', 'max_depth': 30, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 200}",-1363855.1747915016,-1298978.0939305495,-1264654.3157167635,-1309162.5281462714,41133.88413066362,279
1.4208029905954997,0.0023804905574158347,0.0567465623219808,0.0029209770093097834,squared_error,30,sqrt,4,2,300,"{'criterion': 'squared_error', 'max_depth': 30, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 300}",-1357299.2556967991,-1313003.1008858623,-1271432.0298908458,-1313911.4621578355,35061.03209217666,315
1.977790117263794,0.024752550758703883,0.07348926862080891,0.0005051467384218857,squared_error,30,sqrt,4,2,400,"{'criterion': 'squared_error', 'max_depth': 30, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 400}",-1348171.9339532682,-1314588.355376127,-1271374.1146942116,-1311378.1346745356,31434.64541395237,291
0.48535792032877606,0.011488134644226634,0.020926952362060547,0.0011916208445206238,squared_error,30,sqrt,4,5,100,"{'criterion': 'squared_error', 'max_depth': 30, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100}",-1364218.1852895902,-1305735.23050891,-1281370.3528000666,-1317107.922866189,34765.35090808109,329
1.3111543655395508,0.12558067201452544,0.05102419853210449,0.019155256234195686,squared_error,30,sqrt,4,5,200,"{'criterion': 'squared_error', 'max_depth': 30, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 200}",-1363855.1747915016,-1298978.0939305495,-1264654.3157167635,-1309162.5281462714,41133.88413066362,279
1.5963250001271565,0.21174723765155629,0.053684075673421226,0.00047967548160762573,squared_error,30,sqrt,4,5,300,"{'criterion': 'squared_error', 'max_depth': 30, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 300}",-1357299.2556967991,-1313003.1008858623,-1271432.0298908458,-1313911.4621578355,35061.03209217666,315
1.9188684622446697,0.03415411770570902,0.07375144958496094,0.002255353873891311,squared_error,30,sqrt,4,5,400,"{'criterion': 'squared_error', 'max_depth': 30, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 400}",-1348171.9339532682,-1314588.355376127,-1271374.1146942116,-1311378.1346745356,31434.64541395237,291
0.4567419687906901,0.002292288447242744,0.020188172658284504,0.0009543919512306937,squared_error,30,sqrt,4,10,100,"{'criterion': 'squared_error', 'max_depth': 30, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}",-1412324.9802491441,-1359199.924013208,-1291475.9165262138,-1354333.6069295218,49456.27585484949,425
0.9426901340484619,0.008276177980242272,0.04223934809366862,0.004838038474154263,squared_error,30,sqrt,4,10,200,"{'criterion': 'squared_error', 'max_depth': 30, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200}",-1383169.9172196812,-1335680.3260947308,-1278347.6250353346,-1332399.2894499155,42856.36581103285,367
1.3904152711232503,0.016599123534364404,0.06240431467692057,0.014121871188460271,squared_error,30,sqrt,4,10,300,"{'criterion': 'squared_error', 'max_depth': 30, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 300}",-1372510.579391449,-1329338.8345338593,-1282674.8994596442,-1328174.7711283176,36684.4983602203,361
2.3543028036753335,0.3225422863008624,0.07641402880350749,0.010110245037609884,squared_error,30,sqrt,4,10,400,"{'criterion': 'squared_error', 'max_depth': 30, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 400}",-1361477.8396471522,-1323978.6194511217,-1281641.748612695,-1322366.0692369896,32612.88698822765,341
0.6489729881286621,0.0069995286892177,0.026885112126668293,0.00012147909490088326,squared_error,30,log2,1,2,100,"{'criterion': 'squared_error', 'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",-1196216.5771066959,-1153785.6048498629,-1147519.423041733,-1165840.5349994304,21630.90704200666,19
1.294543186823527,0.012319916888876025,0.05042139689127604,0.0014799742648887986,squared_error,30,log2,1,2,200,"{'criterion': 'squared_error', 'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",-1178466.738218835,-1146861.2633840733,-1140359.3137912804,-1155229.1051313963,16644.50921989249,11
1.9347041447957356,0.009045620089702557,0.0757311185201009,0.0018636606089054261,squared_error,30,log2,1,2,300,"{'criterion': 'squared_error', 'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300}",-1186956.8940565912,-1139457.5525514504,-1139430.668543467,-1155281.705050503,22397.74363064331,13
2.882003386815389,0.2645172666715373,0.13096038500467935,0.04542357012335656,squared_error,30,log2,1,2,400,"{'criterion': 'squared_error', 'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 400}",-1185779.9272417475,-1139089.3359273167,-1135642.9580225216,-1153504.0737305286,22865.80299740075,5
0.6811042626698812,0.17846912577356844,0.021728674570719402,0.0003530603952397326,squared_error,30,log2,1,5,100,"{'criterion': 'squared_error', 'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",-1206761.571394857,-1183250.6103651065,-1172710.1724440116,-1187574.1180679917,14233.621740327622,35
1.107690652211507,0.005968766271777933,0.05071759223937988,0.01298360774417874,squared_error,30,log2,1,5,200,"{'criterion': 'squared_error', 'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",-1204760.9391907947,-1182556.648480844,-1176302.2730515273,-1187873.286907722,12211.3035811958,41
1.8758882681528728,0.26711178484555453,0.07851250966389973,0.014134720336482892,squared_error,30,log2,1,5,300,"{'criterion': 'squared_error', 'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 300}",-1214122.6742381728,-1187112.7594416572,-1169255.078325405,-1190163.504001745,18443.708458008718,47
2.5596797466278076,0.30088462415041545,0.09838732083638509,0.02587319063569996,squared_error,30,log2,1,5,400,"{'criterion': 'squared_error', 'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 400}",-1219188.9497726264,-1185459.881806516,-1170506.2900451783,-1191718.3738747735,20361.35034423399,53
0.5714725653330485,0.08497490263337966,0.03134385744730631,0.015435345752673184,squared_error,30,log2,1,10,100,"{'criterion': 'squared_error', 'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}",-1329956.6368539152,-1241151.2256143778,-1273915.3750884237,-1281674.4125189055,36667.44480454519,199
1.3636343479156494,0.271257094755522,0.036081552505493164,6.933923892057703e-05,squared_error,30,log2,1,10,200,"{'criterion': 'squared_error', 'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200}",-1330871.9423960506,-1241917.0683600658,-1251299.3308670542,-1274696.11387439,39906.55330484584,167
1.4980488618214924,0.01617090220432038,0.054028828938802086,0.0005460819667461143,squared_error,30,log2,1,10,300,"{'criterion': 'squared_error', 'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 300}",-1327659.0782044234,-1257775.3663239134,-1250042.6804890763,-1278492.3750058042,34909.14049472711,191
1.998731295267741,0.026293033326056852,0.07111899058024089,0.0008269635016317369,squared_error,30,log2,1,10,400,"{'criterion': 'squared_error', 'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 400}",-1312572.373798311,-1261912.1528293537,-1249980.7264182772,-1274821.751015314,27134.502936652847,171
0.5371225674947103,0.008761508839240423,0.022574186325073242,0.0012433150731593246,squared_error,30,log2,2,2,100,"{'criterion': 'squared_error', 'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",-1253812.096886016,-1236038.370471065,-1198817.5148922189,-1229555.9940831,22914.579273096748,123
1.0908684730529785,0.013749279438029938,0.047401746114095054,0.007480804192972794,squared_error,30,log2,2,2,200,"{'criterion': 'squared_error', 'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",-1242194.5373272765,-1223424.7268191285,-1197345.6847999212,-1220988.316315442,18390.341040194104,87
2.0619008541107178,0.3018173479961085,0.07582314809163411,0.01851236377134186,squared_error,30,log2,2,2,300,"{'criterion': 'squared_error', 'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 300}",-1245394.4656530286,-1224047.3797043092,-1194883.1720229413,-1221441.6724600932,20703.30052154558,101
2.2693878014882407,0.07790456643040854,0.08083923657735188,0.0018434611525749423,squared_error,30,log2,2,2,400,"{'criterion': 'squared_error', 'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 400}",-1247552.6265175028,-1214179.6238506886,-1191507.0189066192,-1217746.4230916034,23019.109101454942,79
0.5239678223927816,0.006252641688425561,0.0214386781056722,2.114396304870083e-05,squared_error,30,log2,2,5,100,"{'criterion': 'squared_error', 'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",-1263170.0640031996,-1260698.7217589493,-1190371.34680827,-1238080.0441901397,33750.227036551536,141
1.0656171639760335,0.009820181160328977,0.04120373725891113,0.0009274820429481197,squared_error,30,log2,2,5,200,"{'criterion': 'squared_error', 'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",-1270694.1344201404,-1233206.923601047,-1184072.685519283,-1229324.581180157,35469.45436499551,117
1.6137778759002686,0.02466361006385209,0.0589900811513265,0.0005017330539063639,squared_error,30,log2,2,5,300,"{'criterion': 'squared_error', 'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 300}",-1255357.6589781404,-1228933.74594077,-1178821.6998939358,-1221037.7016042823,31740.60381023649,91
2.583414634068807,0.13048400291642387,0.12234147389729817,0.05072730278034301,squared_error,30,log2,2,5,400,"{'criterion': 'squared_error', 'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 400}",-1253733.0581593916,-1220016.957897606,-1176810.559921643,-1216853.5253262136,31483.044780849057,73
0.5040525595347086,0.023771557534288324,0.02104075749715169,0.0012452284191723636,squared_error,30,log2,2,10,100,"{'criterion': 'squared_error', 'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100}",-1347871.4729441546,-1280864.5390655263,-1271228.3963552152,-1299988.1361216323,34086.40267054426,249
1.000529686609904,0.00935473014295291,0.03849220275878906,0.0014007484552266728,squared_error,30,log2,2,10,200,"{'criterion': 'squared_error', 'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200}",-1327625.107656483,-1268824.2600610114,-1255469.9688401716,-1283973.1121858887,31344.39668081409,209
1.48008394241333,0.01636221838769503,0.05328575770060221,0.001049117684024235,squared_error,30,log2,2,10,300,"{'criterion': 'squared_error', 'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 300}",-1330563.0476489132,-1280213.983145885,-1260315.3189395478,-1290364.1165781154,29562.98083442887,229
1.9521142641703289,0.022634845723345873,0.07156085968017578,0.002130433795675506,squared_error,30,log2,2,10,400,"{'criterion': 'squared_error', 'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 400}",-1318604.9445188944,-1278041.201708185,-1264865.06811338,-1287170.4047801532,22869.198216041787,219
0.4941074848175049,0.01408940297362215,0.01996167500813802,0.0004662163127756826,squared_error,30,log2,4,2,100,"{'criterion': 'squared_error', 'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100}",-1364218.1852895902,-1305735.23050891,-1281370.3528000666,-1317107.922866189,34765.35090808109,329
1.2322458426157634,0.27840551439911126,0.05143555005391439,0.008622884308325382,squared_error,30,log2,4,2,200,"{'criterion': 'squared_error', 'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 200}",-1363855.1747915016,-1298978.0939305495,-1264654.3157167635,-1309162.5281462714,41133.88413066362,279
1.6157221794128418,0.2619932791112615,0.053235371907552086,0.00017291142964485708,squared_error,30,log2,4,2,300,"{'criterion': 'squared_error', 'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 300}",-1357299.2556967991,-1313003.1008858623,-1271432.0298908458,-1313911.4621578355,35061.03209217666,315
1.905130942662557,0.04456821197120738,0.07354323069254558,0.00442430870234195,squared_error,30,log2,4,2,400,"{'criterion': 'squared_error', 'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 400}",-1348171.9339532682,-1314588.355376127,-1271374.1146942116,-1311378.1346745356,31434.64541395237,291
0.47707565625508624,0.005756944312212045,0.02007293701171875,0.0004108021073769066,squared_error,30,log2,4,5,100,"{'criterion': 'squared_error', 'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100}",-1364218.1852895902,-1305735.23050891,-1281370.3528000666,-1317107.922866189,34765.35090808109,329
0.9672667185465494,0.014286260473374392,0.03672432899475098,0.0003083078276682145,squared_error,30,log2,4,5,200,"{'criterion': 'squared_error', 'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 200}",-1363855.1747915016,-1298978.0939305495,-1264654.3157167635,-1309162.5281462714,41133.88413066362,279
1.4445231755574544,0.02960805472991752,0.05424992243448893,0.0012715973105091483,squared_error,30,log2,4,5,300,"{'criterion': 'squared_error', 'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 300}",-1357299.2556967991,-1313003.1008858623,-1271432.0298908458,-1313911.4621578355,35061.03209217666,315
2.439781586329142,0.19922199936198978,0.09209736188252766,0.021492398773862356,squared_error,30,log2,4,5,400,"{'criterion': 'squared_error', 'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 400}",-1348171.9339532682,-1314588.355376127,-1271374.1146942116,-1311378.1346745356,31434.64541395237,291
0.4934123357137044,0.01866409578165735,0.0200958251953125,0.0003531355572696996,squared_error,30,log2,4,10,100,"{'criterion': 'squared_error', 'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}",-1412324.9802491441,-1359199.924013208,-1291475.9165262138,-1354333.6069295218,49456.27585484949,425
0.9686525662740072,0.020081709943766447,0.0374602476755778,0.0010569569575669916,squared_error,30,log2,4,10,200,"{'criterion': 'squared_error', 'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200}",-1383169.9172196812,-1335680.3260947308,-1278347.6250353346,-1332399.2894499155,42856.36581103285,367
1.4841150442759197,0.008022025716990214,0.05883296330769857,0.0049333737091708674,squared_error,30,log2,4,10,300,"{'criterion': 'squared_error', 'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 300}",-1372510.579391449,-1329338.8345338593,-1282674.8994596442,-1328174.7711283176,36684.4983602203,361
1.9122313658396404,0.01618700049118003,0.08272719383239746,0.014783052827743497,squared_error,30,log2,4,10,400,"{'criterion': 'squared_error', 'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 400}",-1361477.8396471522,-1323978.6194511217,-1281641.748612695,-1322366.0692369896,32612.88698822765,341
0.6761064529418945,0.012951986189131966,0.02787025769551595,0.0005699664402726855,squared_error,,sqrt,1,2,100,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",-1196216.5771066959,-1153785.6048498629,-1147519.423041733,-1165840.5349994304,21630.90704200666,19
1.809882402420044,0.12133158526679834,0.0935213565826416,0.030685835373020175,squared_error,,sqrt,1,2,200,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",-1178466.738218835,-1146861.2633840733,-1140685.893254891,-1155337.9649526,16547.686921113564,15
2.0443979104359946,0.01931741805750272,0.0816645622253418,0.002884364938646639,squared_error,,sqrt,1,2,300,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300}",-1186956.8940565912,-1139457.5525514504,-1139684.5582610148,-1155366.334956352,22338.090803189618,17
2.701822598775228,0.03716482084240012,0.11101786295572917,0.0007787865264188231,squared_error,,sqrt,1,2,400,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 400}",-1185779.9272417475,-1139089.3359273167,-1135809.8479640982,-1153559.703711054,22822.443100321354,7
0.577027161916097,0.014801107303685895,0.02278248469034831,0.0009577657302681364,squared_error,,sqrt,1,5,100,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",-1206761.571394857,-1183250.6103651065,-1172710.1724440116,-1187574.1180679917,14233.621740327622,35
1.2806975841522217,0.22019313829554985,0.05609623591105143,0.009539015994504817,squared_error,,sqrt,1,5,200,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",-1204760.9391907947,-1182556.648480844,-1176302.2730515273,-1187873.286907722,12211.3035811958,41
